id,Attrition
1970,0.9383773
1971,0.96705073
1972,0.17686567
1973,0.003946374
1974,0.9459313
1975,0.024478385
1976,0.4395928
1977,0.037833236
1978,0.0072253756
1979,0.032021206
1980,0.019997863
1981,0.16710457
1982,0.004600047
1983,0.5541846
1984,0.6146122
1985,0.23880863
1986,0.022124032
1987,0.0020419445
1988,0.045031164
1989,0.8608167
1990,0.038768623
1991,0.011193163
1992,0.04043848
1993,0.004324298
1994,0.006073344
1995,0.2278106
1996,0.06333375
1997,0.21563023
1998,0.010067108
1999,0.018532293
2000,0.43473795
2001,0.060668547
2002,0.026371667
2003,0.85418123
2004,0.19607121
2005,0.0057987426
2006,0.0035049855
2007,0.10499934
2008,0.3136949
2009,0.008362415
2010,0.18103263
2011,0.37332767
2012,0.0013332868
2013,0.03313408
2014,0.007118715
2015,0.0030541166
2016,0.06677513
2017,0.67240435
2018,0.0932097
2019,0.087777115
2020,0.022189887
2021,0.00057455397
2022,0.0131986905
2023,0.7694612
2024,0.8518745
2025,0.31413293
2026,0.11265683
2027,0.018375106
2028,0.034903046
2029,0.046599243
2030,0.014936369
2031,0.019539874
2032,0.044909243
2033,0.07794413
2034,0.010315007
2035,0.093559794
2036,0.16030104
2037,0.77521294
2038,0.3166487
2039,0.02377091
2040,0.63335973
2041,0.3066797
2042,0.14639764
2043,0.49884734
2044,0.23512676
2045,0.004322584
2046,0.13872579
2047,0.07045259
2048,0.061041072
2049,0.08393879
2050,0.13027406
2051,0.071559936
2052,0.38773197
2053,0.10157078
2054,0.41299576
2055,0.83143157
2056,0.9797007
2057,0.5954996
2058,0.061436728
2059,0.18174902
2060,0.001629862
2061,0.34933245
2062,0.75343835
2063,0.49730414
2064,0.011709431
2065,0.75349635
2066,0.0057106
2067,0.14652209
2068,0.049660314
2069,0.70663255
2070,0.03792567
2071,0.1146424
2072,0.17857702
2073,0.06654644
2074,0.16668299
2075,0.053193886
2076,0.30381703
2077,0.4673815
2078,0.007029793
2079,0.15766051
2080,0.36162668
2081,0.37371218
2082,0.0008372383
2083,0.22979994
2084,0.08673907
2085,0.018961146
2086,0.021939242
2087,0.1934719
2088,0.9835789
2089,0.047384154
2090,0.14147325
2091,0.027577927
2092,0.01994632
2093,0.24100818
2094,0.0030482379
2095,0.73728496
2096,0.028015323
2097,0.00096573797
2098,0.0031973806
2099,0.4762491
2100,0.13133408
2101,0.24461603
2102,0.83713603
2103,0.0016176292
2104,0.17170584
2105,0.19144207
2106,0.0732445
2107,0.082416065
2108,0.0070991
2109,0.04107019
2110,0.011255322
2111,0.108040415
2112,0.017879626
2113,0.93760717
2114,0.35081962
2115,0.07552641
2116,0.012810566
2117,0.004659911
2118,0.0062776525
2119,0.09905564
2120,0.022584843
2121,0.20652987
2122,0.36356705
2123,0.0021441937
2124,0.013325479
2125,0.12419194
2126,0.1410281
2127,0.017436152
2128,0.5339073
2129,0.0004328852
2130,0.99253005
2131,0.03439713
2132,0.015528114
2133,0.46704757
2134,0.10883358
2135,0.13971882
2136,0.26248047
2137,0.053685613
2138,0.6588195
2139,0.17391676
2140,0.01771625
2141,0.18864624
2142,0.9765812
2143,0.0010760337
2144,0.022777097
2145,0.25092018
2146,0.9050443
2147,0.084036775
2148,0.004732893
2149,0.23191395
2150,0.86724126
2151,0.083744906
2152,0.021959728
2153,0.03840563
2154,0.00069035654
2155,0.09314565
2156,0.10596021
2157,0.5113805
2158,0.59864897
2159,0.02997401
2160,0.034561712
2161,0.11182208
2162,0.008930625
2163,0.6057414
2164,0.0765703
2165,0.12567039
2166,0.019266183
2167,0.008114317
2168,0.73055744
2169,0.14852466
2170,0.06440455
2171,0.0077703204
2172,0.020243822
2173,0.21979256
2174,0.00650312
2175,0.030552544
2176,0.12933487
2177,0.06753719
2178,0.24492332
2179,0.007950042
2180,0.96830654
2181,0.13934469
2182,0.27494565
2183,0.068257324
2184,0.08746697
2185,0.3085786
2186,0.016686011
2187,0.22338907
2188,0.55712366
2189,0.11682926
2190,0.00809104
2191,0.0043695206
2192,0.29860416
2193,0.2752656
2194,0.010878741
2195,0.0057924646
2196,0.03891533
2197,0.17917286
2198,0.00692844
2199,0.0462724
2200,0.016552843
2201,0.39624035
2202,0.9823797
2203,0.17488311
2204,0.28914872
2205,0.97830415
2206,0.15223157
2207,0.4041916
2208,0.047322396
2209,0.0042663296
2210,0.692496
2211,0.68611306
2212,0.2846269
2213,0.02771075
2214,0.0005845953
2215,0.9075709
2216,0.90635026
2217,0.20477517
2218,0.090159684
2219,0.3542282
2220,0.6375462
2221,0.0058398335
2222,0.3114361
2223,0.09778511
2224,0.097974956
2225,0.18484317
2226,0.019941607
2227,0.032445267
2228,0.002996536
2229,0.23404597
2230,0.00576132
2231,0.3628146
2232,0.035091147
2233,0.050940834
2234,0.16041964
2235,0.0019409984
2236,0.0063162376
2237,0.027591916
2238,0.00092442654
2239,0.17290106
2240,0.004798682
2241,0.055537973
2242,0.6638292
2243,0.0058290274
2244,0.012337297
2245,0.36766952
2246,0.17626432
2247,0.3612538
2248,0.04709358
2249,0.00088922464
2250,0.5071779
2251,0.8215203
2252,0.05925302
2253,0.18329471
2254,0.025585843
2255,0.20390348
2256,0.22552922
2257,0.021217331
2258,0.07858058
2259,0.06915578
2260,0.290696
2261,0.0008641741
2262,0.25874865
2263,0.11061178
2264,0.5792238
2265,0.5406116
2266,0.05184418
2267,0.016892014
2268,0.94083995
2269,0.0006344156
2270,0.048428804
2271,0.9786482
2272,0.9835271
2273,0.5751958
2274,0.13941707
2275,0.061279655
2276,0.025753876
2277,0.49197432
2278,0.49560007
2279,0.012014632
2280,0.050518733
2281,0.0698673
2282,0.49912807
2283,0.6750421
2284,0.024648577
2285,0.0950086
2286,0.03569844
2287,0.021440487
2288,0.01395043
2289,0.0024136363
2290,0.9138133
2291,0.21014251
2292,0.31274712
2293,0.0058217556
2294,0.7885712
2295,0.041736722
2296,0.245478
2297,0.0045375205
2298,0.0148610035
2299,0.29859808
2300,0.14856918
2301,0.9046879
2302,0.5277206
2303,0.6200415
2304,0.5406338
2305,0.08275448
2306,0.009159041
2307,0.25123233
2308,0.8365412
2309,0.30529588
2310,0.02540672
2311,0.013610192
2312,0.46022066
2313,0.020342814
2314,0.13923348
2315,0.034592826
2316,0.06692368
2317,0.000946736
2318,0.052277837
2319,0.6760343
2320,0.12784517
2321,0.027793573
2322,0.35365033
2323,0.0044392054
2324,0.0027200398
2325,0.05546914
2326,0.07402571
2327,0.92464185
2328,0.5765653
2329,0.0046182927
2330,0.13081259
2331,0.0055157854
2332,0.43177816
2333,0.3502359
2334,0.010412952
2335,0.0096899
2336,0.13547374
2337,0.046281535
2338,0.12824553
2339,0.07225283
2340,0.04492259
2341,0.4123882
2342,0.0007088856
2343,0.5068732
2344,0.0015157373
2345,0.16945596
2346,0.057240736
2347,0.008184449
2348,0.0009628173
2349,0.77473485
2350,0.003165377
2351,0.091125764
2352,0.20993912
2353,0.18618688
2354,0.27372447
2355,0.27360955
2356,0.092452474
2357,0.028725458
2358,0.059372444
2359,0.17691983
2360,0.027619652
2361,0.33514392
2362,0.19897847
2363,0.002524106
2364,0.008739516
2365,0.31215975
2366,0.0029352645
2367,0.022410607
2368,0.96931833
2369,0.22135526
2370,0.054012332
2371,0.01580904
2372,0.08509927
2373,0.0048321565
2374,0.03840895
2375,0.1269174
2376,0.18351902
2377,0.059839625
2378,0.28784803
2379,0.04236047
2380,0.10468974
2381,0.023857562
2382,0.0025103395
2383,0.007203487
2384,0.7892219
2385,0.36547083
2386,0.025651792
2387,0.07631617
2388,0.0031673473
2389,0.0108789615
2390,0.01654305
2391,0.008431539
2392,0.020228142
2393,0.05096455
2394,0.04749
2395,0.047348868
2396,0.006602532
2397,0.3628729
2398,0.06422804
2399,0.2852255
2400,0.01405822
2401,0.07133983
2402,0.0036242467
2403,0.79449856
2404,0.01711255
2405,0.4676493
2406,0.7158898
2407,0.077201664
2408,0.07932474
2409,0.96869344
2410,0.2503476
2411,0.017495634
2412,0.407319
2413,0.58572483
2414,0.5148252
2415,0.29400325
2416,0.10007353
2417,0.05200334
2418,0.9442621
2419,0.011242911
2420,0.00272954
2421,0.006591935
2422,0.73147464
2423,0.32753414
2424,0.0022896118
2425,0.9981535
2426,0.24834444
2427,0.0076071215
2428,0.028082179
2429,0.011321197
2430,0.17168319
2431,0.063651904
2432,0.015013817
2433,0.07794019
2434,0.024071509
2435,0.064600505
2436,0.1754327
2437,0.3443505
2438,0.042972863
2439,0.0059401626
2440,0.66330254
2441,0.16157764
2442,0.077192254
2443,0.9757995
2444,0.002056937
2445,0.0887566
2446,0.603257
2447,0.03388224
2448,0.1579978
2449,0.3561575
2450,0.16950896
2451,0.03038059
2452,0.47790813
2453,0.9669945
2454,0.29053357
2455,0.30783936
2456,0.34221104
2457,0.0042406023
2458,0.028687892
2459,0.0022042023
2460,0.0013931998
2461,0.1755243
2462,0.22307819
2463,0.84107554
2464,0.47632322
2465,0.21888815
2466,0.095656745
2467,0.07059436
2468,0.055463098
2469,0.00033241344
2470,0.9155331
2471,0.2521106
2472,0.061190166
2473,0.003087039
2474,0.004663914
2475,0.007630166
2476,0.5154979
2477,0.24233435
2478,0.06433187
2479,0.18910748
2480,0.921541
2481,0.9804065
2482,0.074897856
2483,0.9083626
2484,0.0025187428
2485,0.6642
2486,0.10779581
2487,0.7428997
2488,0.87846285
2489,0.5269477
2490,0.0037820174
2491,0.41277465
2492,0.1053633
2493,0.9559385
2494,0.98345274
2495,0.06656376
2496,0.14593752
2497,0.071218655
2498,0.20888907
2499,0.05260557
2500,0.121377155
2501,0.12357092
2502,0.033827487
2503,0.3855922
2504,0.13572608
2505,0.3084118
2506,0.0023325137
2507,0.002986626
2508,0.0037503524
2509,0.08563911
2510,0.6523756
2511,0.8114106
2512,0.11725001
2513,0.5526177
2514,0.9264709
2515,0.0398613
2516,0.19317143
2517,0.028046835
2518,0.00047427206
2519,0.9820031
2520,0.66384697
2521,0.05215614
2522,0.13935009
2523,0.12492988
2524,0.038356632
2525,0.056769203
2526,0.26598045
2527,0.091988854
2528,0.7880034
2529,0.13432401
2530,0.5529635
2531,0.20102058
2532,0.24233393
2533,0.020124199
2534,0.024100415
2535,0.037680194
2536,0.5999682
2537,0.0327035
2538,0.036649335
2539,0.01617283
2540,0.006731713
2541,0.010328435
2542,0.9902374
2543,0.14654712
2544,0.2761999
2545,0.215953
2546,0.0060397997
2547,0.10939445
2548,0.056554276
2549,0.16175692
2550,0.4839047
2551,0.42873156
2552,0.00033766427
2553,0.013252558
2554,0.07811234
2555,0.014252556
2556,0.9976095
2557,0.07295584
2558,0.38335717
2559,0.049828853
2560,0.1999424
2561,0.41309127
2562,0.03378086
2563,0.23249045
2564,0.25686178
2565,0.09870565
2566,0.45527062
2567,0.05020423
2568,0.32030472
2569,0.047769006
2570,0.033964816
2571,0.96957433
2572,0.34595793
2573,0.19977337
2574,0.013799484
2575,0.024377277
2576,0.15978459
2577,0.9839199
2578,0.0045065056
2579,0.18870917
2580,0.5231393
2581,0.8929372
2582,0.43336838
2583,0.011280972
2584,0.037583306
2585,0.8214999
2586,0.28105915
2587,0.20996335
2588,0.29469368
2589,0.002570499
2590,0.10882764
2591,0.4410429
2592,0.026496382
2593,0.01084914
2594,0.41748318
2595,0.041443184
2596,0.12481884
2597,0.49173808
2598,0.0046458086
2599,0.0052259774
2600,0.28364968
2601,0.016341163
2602,0.013734399
2603,0.5293734
2604,0.8715922
2605,0.10754614
2606,0.048529875
2607,0.0010720913
2608,0.4213825
2609,0.122808434
2610,0.004838836
2611,0.0010122046
2612,0.0038066981
2613,0.08817275
2614,0.03990247
2615,0.7104703
2616,0.04977328
2617,0.23636751
2618,0.48924395
2619,0.061461244
2620,0.56510824
2621,0.2530979
2622,0.90392995
2623,0.051736273
2624,0.016487533
2625,0.0123393135
2626,0.42543766
2627,0.09184501
2628,0.0681701
2629,0.025662992
2630,0.13955984
2631,0.88989294
2632,0.09860474
2633,0.026046729
2634,0.09620627
2635,0.02842365
2636,0.54220974
2637,0.01859569
2638,0.0035639193
2639,0.10041861
2640,0.6457012
2641,0.048916433
2642,0.0046840673
2643,0.09786529
2644,0.05174521
2645,0.99289
2646,0.35247776
2647,0.011709167
2648,0.016857997
2649,0.7525108
2650,0.77194923
2651,0.76846826
2652,0.0148404855
2653,0.86692286
2654,0.7427236
2655,0.42949635
2656,0.012916673
2657,0.026547832
2658,0.40805095
2659,0.047601275
2660,0.013584105
2661,0.03269583
2662,0.15060556
2663,0.46486768
2664,0.0730911
2665,0.103992514
2666,0.30223122
2667,0.01748835
2668,0.2994209
2669,0.0091046505
2670,0.008799448
2671,0.83408576
2672,0.009371154
2673,0.012285102
2674,0.6179057
2675,0.017017815
2676,0.9909384
2677,0.8991057
2678,0.24547082
2679,0.2882925
2680,0.73054475
2681,0.5548785
2682,0.015008098
2683,0.01863339
2684,0.07001649
2685,0.005268881
2686,0.09253323
2687,0.37788206
2688,0.14364293
2689,0.07527246
2690,0.16397263
2691,0.049111187
2692,0.0054157744
2693,0.06904931
2694,0.2972425
2695,0.503659
2696,0.7813164
2697,0.019050347
2698,0.09862296
2699,0.097264715
2700,0.006132905
2701,0.013075522
2702,0.012574915
2703,0.012985657
2704,0.14278086
2705,0.021914689
2706,0.06954699
2707,0.05203658
2708,0.033716716
2709,0.020324761
2710,0.2868773
2711,0.9203836
2712,0.6791755
2713,0.3236084
2714,0.015258606
2715,0.5635112
2716,0.02591798
2717,0.007848675
2718,0.18042433
2719,0.14148216
2720,0.914533
2721,0.0029456292
2722,0.2868694
2723,0.5732184
2724,0.34735432
2725,0.5268102
2726,0.04757632
2727,0.18881229
2728,0.11695337
2729,0.077290595
2730,0.059787314
2731,0.04778127
2732,0.008957664
2733,0.045169845
2734,0.008831972
2735,0.060874023
2736,0.24209331
2737,0.00020602116
2738,0.91178143
2739,0.051589116
2740,0.056465093
2741,0.01953074
2742,0.2753488
2743,0.7665398
2744,0.43800214
2745,0.9514182
2746,0.00039910275
2747,0.004902283
2748,0.35648024
2749,0.32806873
2750,0.0867004
2751,0.7926624
2752,0.0025140068
2753,0.11635576
2754,0.0009938054
2755,0.091050066
2756,0.076281846
2757,0.042935148
2758,0.9017055
2759,0.0048410706
2760,0.003743592
2761,0.69119334
2762,0.6602658
2763,0.058315355
2764,0.1003029
2765,0.049940094
2766,0.00010368164
2767,0.17669976
2768,0.24571115
2769,0.02867233
2770,0.62004745
2771,0.47994366
2772,0.6960566
2773,0.026554327
2774,0.12989374
2775,0.89473647
2776,0.78645897
2777,0.19509481
2778,0.16298161
2779,0.11285228
2780,0.00048316325
2781,0.54205436
2782,0.003052327
2783,0.31606576
2784,0.054781478
2785,0.38689604
2786,0.9382244
2787,0.3018985
2788,0.14231013
2789,0.061474603
2790,0.17732356
2791,0.2498871
2792,0.00021363563
2793,0.029198784
2794,0.017622929
2795,0.002627287
