id,Attrition
1922,0.00015441653
1923,0.0048963455
1924,0.5553043
1925,6.0668935e-05
1926,0.020780073
1927,0.0032089958
1928,0.004995205
1929,0.006200299
1930,0.05754886
1931,0.015848804
1932,0.005848477
1933,0.0039274786
1934,0.6463905
1935,0.0041147666
1936,0.5570427
1937,0.03921066
1938,0.37629354
1939,0.0736143
1940,0.008065477
1941,0.03417088
1942,0.14560302
1943,0.14816347
1944,0.0043380302
1945,0.00047658695
1946,0.029408904
1947,0.24215955
1948,0.06802254
1949,0.029570157
1950,0.016602004
1951,0.026560592
1952,0.09859477
1953,4.633774e-05
1954,0.009983424
1955,0.0024600155
1956,0.0019419085
1957,0.008529704
1958,0.080115326
1959,0.0007338893
1960,0.84151095
1961,0.0035765874
1962,0.0020602392
1963,0.20153967
1964,0.22084783
1965,0.07114175
1966,0.00029451426
1967,0.35319313
1968,0.6204929
1969,0.025576128
1970,0.47793674
1971,0.9625946
1972,0.03130238
1973,0.0004348097
1974,0.68245065
1975,0.0023489045
1976,0.09232573
1977,0.0035980924
1978,0.00061170256
1979,0.0100991065
1980,0.0025126964
1981,0.019921288
1982,0.0003499308
1983,0.24033685
1984,0.33930612
1985,0.07526321
1986,0.0021911312
1987,0.00036328327
1988,0.061689775
1989,0.24418147
1990,0.0069943042
1991,0.0076785847
1992,0.0018189575
1993,0.0010492702
1994,0.0015613962
1995,0.10288672
1996,0.0073131006
1997,0.046750624
1998,0.0006318336
1999,0.0066708205
2000,0.27718443
2001,0.0053062974
2002,0.013208202
2003,0.41037482
2004,0.061120957
2005,0.0016240538
2006,0.0060220887
2007,0.119544365
2008,0.3399031
2009,0.00022461415
2010,0.071276456
2011,0.06428994
2012,0.00045972836
2013,0.03183806
2014,0.0005942341
2015,0.0004457677
2016,0.008575632
2017,0.17445046
2018,0.04814727
2019,0.023283198
2020,0.004823929
2021,3.187445e-05
2022,0.0025168497
2023,0.29193202
2024,0.3333838
2025,0.0034819033
2026,0.026191765
2027,0.0018629398
2028,0.0071546445
2029,0.008321943
2030,0.0011269179
2031,0.00088340096
2032,0.0002984503
2033,0.07696124
2034,0.0014534378
2035,0.013126935
2036,0.08472831
2037,0.21980277
2038,0.09128064
2039,0.004609067
2040,0.68379605
2041,0.25140285
2042,0.024971884
2043,0.55787176
2044,0.063623816
2045,0.0008221105
2046,0.06018497
2047,0.0940852
2048,0.085090525
2049,0.012145082
2050,0.027464146
2051,0.037284434
2052,0.54375976
2053,0.013319802
2054,0.13889673
2055,0.7120089
2056,0.38283163
2057,0.25614125
2058,0.01859057
2059,0.049255162
2060,0.00030191804
2061,0.06002338
2062,0.81046176
2063,0.116372354
2064,0.000983753
2065,0.22118308
2066,0.0007556418
2067,0.10403152
2068,0.011762274
2069,0.4461372
2070,0.0040643914
2071,0.029241748
2072,0.071798295
2073,0.025232641
2074,0.1341657
2075,0.06636499
2076,0.013469397
2077,0.3799479
2078,0.0011157055
2079,0.005552965
2080,0.061028674
2081,0.38081893
2082,9.0754525e-05
2083,0.031830776
2084,0.05855867
2085,0.0041961186
2086,0.008431722
2087,0.027488606
2088,0.8994338
2089,0.0058540995
2090,0.040514454
2091,0.012825495
2092,0.0012310112
2093,0.1299266
2094,0.0011490986
2095,0.38219866
2096,0.0020229416
2097,0.00016845876
2098,0.00036439268
2099,0.17617773
2100,0.0094616935
2101,0.12801036
2102,0.72565025
2103,0.0005714535
2104,0.013292449
2105,0.042876944
2106,0.08248189
2107,0.031399474
2108,8.7233726e-05
2109,0.0020070241
2110,0.0014771804
2111,0.04831356
2112,0.0019445718
2113,0.9207873
2114,0.038975384
2115,0.0183661
2116,0.0020917272
2117,0.00035723805
2118,0.00063633645
2119,0.091854066
2120,0.04481405
2121,0.041392144
2122,0.25453803
2123,8.366541e-05
2124,0.0012463335
2125,0.20928441
2126,0.1954383
2127,0.012939887
2128,0.1555539
2129,1.7375947e-05
2130,0.71275115
2131,0.0071596494
2132,0.0037783757
2133,0.31619352
2134,0.009250245
2135,0.10838367
2136,0.15595047
2137,0.010025168
2138,0.7924395
2139,0.04132693
2140,0.00558028
2141,0.008325229
2142,0.9101026
2143,0.00040022537
2144,0.01094112
2145,0.037753038
2146,0.77561456
2147,0.019238796
2148,0.0031318285
2149,0.021687992
2150,0.7964776
2151,0.023357421
2152,0.0012962878
2153,0.010506215
2154,5.34248e-05
2155,0.011477271
2156,0.009179202
2157,0.4555935
2158,0.42744648
2159,0.023166459
2160,0.00680729
2161,0.08030998
2162,0.001620356
2163,0.03931348
2164,0.059606224
2165,0.024161719
2166,0.002023449
2167,0.00101842
2168,0.5614775
2169,0.0063191983
2170,0.039970595
2171,0.002368099
2172,0.0012029834
2173,0.19512217
2174,0.0021539151
2175,0.0032360894
2176,0.047178637
2177,0.010852834
2178,0.0771265
2179,0.0014452098
2180,0.95602053
2181,0.004053281
2182,0.023945462
2183,0.009394783
2184,0.118703954
2185,0.019714082
2186,0.0014711972
2187,0.19691324
2188,0.18565598
2189,0.06472326
2190,0.003977284
2191,0.000419878
2192,0.04078987
2193,0.15355933
2194,0.00036072033
2195,0.0015189485
2196,0.020249533
2197,0.060170908
2198,0.0007294525
2199,0.021540016
2200,0.0099201305
2201,0.058692914
2202,0.86871594
2203,0.27310643
2204,0.03275061
2205,0.8270409
2206,0.020289158
2207,0.06331879
2208,0.0024609952
2209,0.0019038635
2210,0.26665613
2211,0.21764429
2212,0.09398969
2213,0.003330815
2214,0.0003160965
2215,0.4120336
2216,0.93774885
2217,0.029856056
2218,0.004382093
2219,0.74265164
2220,0.3091043
2221,0.008397872
2222,0.23102112
2223,0.0066322666
2224,0.03819325
2225,0.050095726
2226,0.0019993666
2227,0.0022214868
2228,0.00034152612
2229,0.21535753
2230,0.0010978925
2231,0.062098257
2232,0.0015362385
2233,0.06633457
2234,0.1216322
2235,0.0024310052
2236,0.0008472722
2237,0.011146562
2238,0.00015479702
2239,0.05252081
2240,0.0014842969
2241,0.019665385
2242,0.7131
2243,0.0013228492
2244,0.0012236132
2245,0.23005359
2246,0.020735547
2247,0.19062574
2248,0.0152998455
2249,0.00024231253
2250,0.49238425
2251,0.90411395
2252,0.004782123
2253,0.045505684
2254,0.00046708467
2255,0.076440245
2256,0.18802963
2257,0.004501556
2258,0.003391264
2259,0.012997036
2260,0.2090729
2261,0.00034238613
2262,0.19363292
2263,0.0035009088
2264,0.05505086
2265,0.36990312
2266,0.019909607
2267,0.0074217976
2268,0.7440987
2269,2.7749269e-05
2270,0.02745816
2271,0.9262277
2272,0.9725719
2273,0.26118907
2274,0.03231908
2275,0.007361249
2276,0.013660202
2277,0.32783836
2278,0.13233183
2279,0.0024230336
2280,0.030583626
2281,0.008576451
2282,0.16591145
2283,0.54580003
2284,0.0055947434
2285,0.005576246
2286,0.031395506
2287,0.0035782023
2288,0.006307496
2289,0.0013945504
2290,0.8679629
2291,0.03559694
2292,0.023263607
2293,0.0010538524
2294,0.5559669
2295,0.013349174
2296,0.11744595
2297,0.0069952677
2298,0.0017274678
2299,0.35930815
2300,0.06379047
2301,0.15663543
2302,0.049309194
2303,0.21810214
2304,0.5037663
2305,0.00257893
2306,0.00055314205
2307,0.2725526
2308,0.6490726
2309,0.08485027
2310,0.0016487545
2311,0.001459765
2312,0.20032081
2313,0.002285249
2314,0.033921737
2315,0.005416062
2316,0.0115814665
2317,0.00048164147
2318,0.008289599
2319,0.35644498
2320,0.04279611
2321,0.0049732807
2322,0.29047439
2323,0.0002873857
2324,0.006428584
2325,0.002400759
2326,0.02053168
2327,0.96988094
2328,0.14087898
2329,0.000549639
2330,0.0371891
2331,0.0009909346
2332,0.099414185
2333,0.10780332
2334,0.0017290876
2335,0.00015475393
2336,0.023684805
2337,0.030408802
2338,0.06846453
2339,0.007788194
2340,0.02193906
2341,0.22304603
2342,0.00022908936
2343,0.41868928
2344,0.00023481165
2345,0.024835614
2346,0.0018132516
2347,0.0015784544
2348,0.00016558645
2349,0.37338194
2350,0.0012547504
2351,0.013651351
2352,0.021269944
2353,0.077825986
2354,0.14536485
2355,0.29189438
2356,0.020177148
2357,0.0051329248
2358,0.011772943
2359,0.016120538
2360,0.0022263825
2361,0.15755774
2362,0.05440458
2363,0.0004713947
2364,0.006289634
2365,0.040865336
2366,0.00013746574
2367,0.0019780432
2368,0.9304695
2369,0.029816804
2370,0.00045531392
2371,0.001116688
2372,0.024369696
2373,0.00084723835
2374,0.027554516
2375,0.012840288
2376,0.036218416
2377,0.09212838
2378,0.097604424
2379,0.008979279
2380,0.031447794
2381,0.008346353
2382,0.00097319094
2383,0.005083955
2384,0.20663355
2385,0.21689643
2386,0.08218997
2387,0.019480793
2388,0.00028164499
2389,0.032815937
2390,0.004677523
2391,0.0016639266
2392,0.0061820764
2393,0.042602524
2394,0.16136757
2395,0.039724134
2396,0.0019962718
2397,0.17654565
2398,0.007814199
2399,0.063301
2400,0.0039869803
2401,0.01210477
2402,0.00040867925
2403,0.86678004
2404,0.02385333
2405,0.04631499
2406,0.33560947
2407,0.011351006
2408,0.10265261
2409,0.9839197
2410,0.043856632
2411,0.0034821648
2412,0.0861453
2413,0.25478333
2414,0.13807026
2415,0.18069147
2416,0.08044302
2417,0.039354652
2418,0.7559658
2419,0.0066108755
2420,0.0024067494
2421,0.0017668575
2422,0.2941389
2423,0.32933378
2424,0.00085468916
2425,0.9937458
2426,0.15374553
2427,0.00341536
2428,0.004236694
2429,0.0020509271
2430,0.3792844
2431,0.009085793
2432,0.0015204324
2433,0.021566413
2434,0.004188932
2435,0.0030289104
2436,0.15482956
2437,0.27468738
2438,0.0602236
2439,0.00039584754
2440,0.5592096
2441,0.035831753
2442,0.0054747085
2443,0.98196936
2444,0.00075267616
2445,0.03670779
2446,0.09673179
2447,0.0040637623
2448,0.016758816
2449,0.3600253
2450,0.11747482
2451,0.012111865
2452,0.2571636
2453,0.8517319
2454,0.24247576
2455,0.068839796
2456,0.039177522
2457,0.003189007
2458,0.0064456286
2459,0.002337262
2460,3.988445e-05
2461,0.12923817
2462,0.041592527
2463,0.4624687
2464,0.2611587
2465,0.083809145
2466,0.0038062984
2467,0.00675292
2468,0.008750267
2469,0.000109432905
2470,0.8114461
2471,0.053138573
2472,0.02417579
2473,0.00033032463
2474,0.0049187397
2475,0.0019207974
2476,0.44974178
2477,0.11582033
2478,0.010798286
2479,0.038924012
2480,0.70951277
2481,0.86155933
2482,0.0023741461
2483,0.87525046
2484,0.00029337982
2485,0.2040612
2486,0.020854888
2487,0.86187965
2488,0.60854715
2489,0.18545409
2490,6.760146e-05
2491,0.07380097
2492,0.0055427
2493,0.8625983
2494,0.9108336
2495,0.0051773326
2496,0.11157211
2497,0.005011535
2498,0.07997173
2499,0.016169265
2500,0.013287322
2501,0.043824043
2502,0.003402769
2503,0.18727228
2504,0.035168007
2505,0.070625305
2506,0.00015589656
2507,0.000522905
2508,0.0006517656
2509,0.02691667
2510,0.29985934
2511,0.8408816
2512,0.07068411
2513,0.22248405
2514,0.46607158
2515,0.010958755
2516,0.09851151
2517,0.0132848965
2518,0.00027234695
2519,0.78419906
2520,0.21741712
2521,0.015927551
2522,0.028150879
2523,0.0540599
2524,0.0045497124
2525,0.010481799
2526,0.005752294
2527,0.004739582
2528,0.8749327
2529,0.093956344
2530,0.21086356
2531,0.0424473
2532,0.37901485
2533,0.008597488
2534,0.007282218
2535,0.006571259
2536,0.38457108
2537,0.008141861
2538,0.014673744
2539,0.002831785
2540,0.0051582893
2541,0.013866399
2542,0.956743
2543,0.06659792
2544,0.12798531
2545,0.19219199
2546,0.00033837726
2547,0.016547613
2548,0.006767039
2549,0.09185405
2550,0.30477569
2551,0.0865911
2552,0.00013574466
2553,0.0007549609
2554,0.017502692
2555,0.0061080353
2556,0.9976285
2557,0.009376206
2558,0.36945093
2559,0.001778913
2560,0.21109647
2561,0.17265935
2562,0.015829256
2563,0.10207107
2564,0.046839114
2565,0.12233223
2566,0.25378406
2567,0.012148921
2568,0.15234376
2569,0.0035319284
2570,0.004452514
2571,0.8484108
2572,0.32411763
2573,0.030728035
2574,0.0005879102
2575,0.0017970658
2576,0.022315588
2577,0.7515086
2578,0.00035300505
2579,0.07081518
2580,0.0732634
2581,0.8217656
2582,0.063058265
2583,0.00175034
2584,0.019185606
2585,0.584696
2586,0.08482083
2587,0.11960745
2588,0.09622624
2589,0.0011207472
2590,0.08045206
2591,0.08000795
2592,0.0053450656
2593,0.0011820034
2594,0.58230436
2595,0.0018671491
2596,0.017406238
2597,0.23140866
2598,0.0011787534
2599,0.0005541436
2600,0.020649519
2601,0.004054051
2602,0.004115834
2603,0.3178596
2604,0.4252032
2605,0.003804834
2606,0.003241457
2607,5.3336535e-05
2608,0.037883125
2609,0.07889386
2610,0.00054745114
2611,0.00032629297
2612,0.00025737964
2613,0.012461842
2614,0.0046742116
2615,0.838517
2616,0.012408414
2617,0.012486889
2618,0.15546799
2619,0.015698351
2620,0.14472246
2621,0.15886474
2622,0.87131953
2623,0.024155024
2624,0.00036949804
2625,0.0006280279
2626,0.18415925
2627,0.024572134
2628,0.002312899
2629,0.009173206
2630,0.009963833
2631,0.7392348
2632,0.009503157
2633,0.010035514
2634,0.009121007
2635,0.008142874
2636,0.29687077
2637,0.010524526
2638,0.0036371131
2639,0.0023983344
2640,0.38188583
2641,0.009137454
2642,0.004359815
2643,0.018654412
2644,0.011380219
2645,0.9730067
2646,0.122646295
2647,0.0021915368
2648,0.0063560405
2649,0.6705637
2650,0.40903065
2651,0.16096066
2652,0.00057467417
2653,0.4332655
2654,0.26201576
2655,0.6688283
2656,0.0019128951
2657,0.026191406
2658,0.5942863
2659,0.012097633
2660,0.0023702923
2661,0.008720744
2662,0.16346285
2663,0.048361827
2664,0.015754078
2665,0.004641586
2666,0.06949611
2667,0.0064788642
2668,0.07524644
2669,0.0008450928
2670,0.0008987885
2671,0.4903811
2672,0.0087889815
2673,0.0013228058
2674,0.5778411
2675,0.0018456938
2676,0.85594827
2677,0.80931246
2678,0.05268399
2679,0.22701325
2680,0.688142
2681,0.1360076
2682,0.0036236048
2683,0.0015345702
2684,0.077479355
2685,0.00034340116
2686,0.033386707
2687,0.17237243
2688,0.038998224
2689,0.042319693
2690,0.010055904
2691,0.003033441
2692,0.0018994416
2693,0.0047083567
2694,0.18180446
2695,0.7731418
2696,0.43062925
2697,0.005743593
2698,0.021050053
2699,0.020201009
2700,0.00032859272
2701,0.00090319803
2702,0.0014099871
2703,0.0013326305
2704,0.28091487
2705,0.01032576
2706,0.068907484
2707,0.010411831
2708,0.009041207
2709,0.0033758278
2710,0.23829743
2711,0.67045003
2712,0.43704638
2713,0.25794205
2714,0.0013959615
2715,0.10755605
2716,0.0013658687
2717,0.002906062
2718,0.05022568
2719,0.011938876
2720,0.37877545
2721,0.00054895645
2722,0.28103423
2723,0.29280546
2724,0.061842903
2725,0.55413145
2726,0.016558021
2727,0.098867096
2728,0.01873361
2729,0.07043955
2730,0.014600665
2731,0.0059547964
2732,0.0009372088
2733,0.0049557346
2734,0.0022005297
2735,0.059179913
2736,0.26268977
2737,0.0001230882
2738,0.2128253
2739,0.027239552
2740,0.037681784
2741,0.009838144
2742,0.05450153
2743,0.23748553
2744,0.10877798
2745,0.97657335
2746,5.4612028e-05
2747,0.0056269662
2748,0.072808385
2749,0.016727848
2750,0.06536445
2751,0.18531342
2752,0.00091901724
2753,0.02831752
2754,0.0005445191
2755,0.20943485
2756,0.07138706
2757,0.0044509126
2758,0.5803326
2759,0.0010161574
2760,0.00020408537
2761,0.6219694
2762,0.23159042
2763,0.055494815
2764,0.039538316
2765,0.0052617756
2766,2.9985595e-05
2767,0.04421134
2768,0.021818897
2769,0.008138619
2770,0.13581608
2771,0.569185
2772,0.18883763
2773,0.023563111
2774,0.041674636
2775,0.8090893
2776,0.53874403
2777,0.03264863
2778,0.061600983
2779,0.03418178
2780,0.00016926108
2781,0.25623477
2782,0.000357149
2783,0.04149343
2784,0.02795583
2785,0.071291596
2786,0.77651346
2787,0.033551246
2788,0.006247251
2789,0.0108119855
2790,0.17748018
2791,0.18071547
2792,6.9026915e-05
2793,0.0041972725
2794,0.004991327
2795,6.9144575e-05
